X,Y,OBJECTID,Process_ID,Project,County,Quad,Col_Date,Mvmnt_Date,SM_State,SM_Rate_1,SM_Mat_1,SM_Type_1,SM_Rate_2,SM_Mat_2,SM_Type_2,Slp_Config,Fatalities,Confidence,MapMethod,GlobalID,Sort_Date,IsLandslide,Avg_Rainfall_30day,Max_Rainfall_30day,Max_Rainfall_3day,R1d,R3d,R7d,R30d,API_14,Event_Date,Random_Date
277523.506399997,196775.540100001,59230.0,5324.0,Landslide Hazard Mapping,Buncombe,Dunsmore Mountain,2009-04-23,,,,Debris,Slide,,,,Stream bank,,,,{B80664F5-4368-40C7-B867-552B235A7E1D},2009-04-23,1,5.362766659756502,32.090999603271484,23.902000427246097,0.3529999852180481,24.646000415086743,24.646000415086743,160.88299979269505,62.53261811022618,2009-04-23 00:00:00,
291331.167599998,211088.996599998,60918.0,6058.0,Landslide Hazard Mapping,Buncombe,Asheville,2009-09-01,,Suspended,Extremely rapid (>5 m/sec),Weathered rock,Slide - translational,,,,Road cut,,,,{EF81AEA3-9C0F-4877-ABFA-5135EE968D52},2009-09-01,1,4.169266690678584,19.690000534057617,12.718000411987305,12.718000411987305,17.90500020980835,30.31600058078766,125.07800072035752,54.87185682718619,2009-09-01 00:00:00,
289250.20949911,210730.500303959,61048.0,201002241001.0,Landslide Hazard Mapping,Buncombe,Asheville,2010-02-24,,Inactive,Extremely rapid (>5 m/sec),Weathered rock,Slide - translational,,,,Cut slope - Not road related,,,,{12805D41-13F8-4FD8-8BDA-C4FE191833D1},2010-02-24,1,4.858366612593333,38.61399841308594,5.941999912261963,0.0,5.941999912261963,6.59499990940094,145.7509983778,37.97488696568714,2010-02-24 00:00:00,
307462.915063701,205234.960509667,60926.0,201010071001.0,Landslide Hazard Mapping,Buncombe,,2010-10-07,,Inactive,Extremely rapid (>5 m/sec),Debris,Flow,,,,Road embankment,,,,{ACB055E1-C881-4FA8-88D7-4D19B2ED0264},2010-10-07,1,3.200766654809316,26.51099967956543,0.0,0.0,0.0,12.151999592781069,96.02299964427948,45.316285694978674,2010-10-07 00:00:00,
267626.133400001,210050.288600001,59140.0,5049.0,Landslide Hazard Mapping,Buncombe,Canton,2011-02-21,,Inactive,Extremely rapid (>5 m/sec),Debris,Flow,,,,Embankment - Not road related,4.0,,,{D877E75A-6F14-45A7-BB24-A5BF1FB84CCA},2011-02-21 00:00:00,1,1.5843667030334472,23.50900077819824,0.0,0.0,0.0,0.0,47.53100109100342,12.809790238531194,2011-02-21 00:00:00,
280637.656781739,211981.6408623,61401.0,201609270001.0,Geohazards,Buncombe,Enka,2012-10-04,,Inactive,Very rapid (>3 m/min),Debris,Flow,,,,Embankment - Not road related,,,,{9959B948-6034-420C-A2DF-88E1692370B1},2012-10-04 00:00:00,1,4.464399979511897,46.584999084472656,31.617000579833984,2.1579999923706055,35.635000586509705,43.04500067234039,133.9319993853569,68.95584035357396,2012-10-04 00:00:00,
317829.703805999,202407.266679175,61334.0,201412140001.0,Geohazards,Buncombe,Moffitt Hill,2014-12-14,2013-01-14 17:00:00,Inactive,Extremely rapid (>5 m/sec),Debris,Flow,,,,Road embankment,,,,{C2664535-9163-4EE6-ADFE-C254AA9CD5A2},2013-01-14 17:00:00,1,5.164900083933025,55.185001373291016,5.0279998779296875,0.006000000052154,9.657000022940338,9.908000010065734,154.94700251799077,46.981663624822154,2013-01-14 17:00:00,
300433.077336856,215234.540436716,61473.0,20180323001.0,Geohazards,Buncombe,Craggy Pinnacle,2013-03-23,,Active,Rapid (>1.8 m/hr),Debris,Slide,,,,Cut slope - Not road related,,,,{18196DDF-2195-4A28-806D-79A79454F016},2013-03-23 00:00:00,1,3.5118999463661265,26.774999618530273,0.0289999991655349,0.0,0.0289999991655349,12.817999556660652,105.3569983909838,37.49932541302787,2013-03-23 00:00:00,
293926.645089061,218928.110342857,61228.0,201305060001.0,Geohazards,Buncombe,Craggy Pinnacle,2013-05-06,,Active,Slow (>1.6 m/yr),Debris,Slide,,,,Cut slope - Not road related,,,,{9DEBDDF6-92EA-4551-A15C-C4A2D28E1C77},2013-05-06 00:00:00,1,5.8756999945733694,58.439998626708984,23.70400047302246,23.70400047302246,24.852000530809164,67.98000067099929,176.2709998372011,86.42325893375411,2013-05-06 00:00:00,
280448.375807977,211973.085958389,61340.0,201307020001.0,Landslide Hazard Mapping,Buncombe,Enka,2013-07-02,,Active,Very slow (>16 mm/yr),Debris,Slide,,,,Road embankment,,,,{21A8CBE2-13CB-41CE-8261-2B24F739DC5F},2013-07-02 00:00:00,1,5.222033259272576,49.71799850463867,6.10699987411499,6.10699987411499,6.640999853610992,19.27999970316887,156.66099777817726,48.48030708915034,2013-07-02 00:00:00,
280554.553510682,211977.871437984,61341.0,201307020002.0,Geohazards,Buncombe,Enka,2013-07-02,,Inactive,Very slow (>16 mm/yr),Debris,Slide,,,,Road embankment,,,,{597AF764-E7EB-4B05-87E2-6726C103F14A},2013-07-02 00:00:00,1,5.222033259272576,49.71799850463867,6.10699987411499,6.10699987411499,6.640999853610992,19.27999970316887,156.66099777817726,48.48030708915034,2013-07-02 00:00:00,
280634.130680968,212007.546965286,61342.0,201307020003.0,Geohazards,Buncombe,Enka,2013-07-02,,Active,Very slow (>16 mm/yr),Debris,Slide,,,,Road embankment,,,,{5078FB7E-A157-4488-98DE-D5BB72E77F22},2013-07-02 00:00:00,1,5.222033259272576,49.71799850463867,6.10699987411499,6.10699987411499,6.640999853610992,19.27999970316887,156.66099777817726,48.48030708915034,2013-07-02 00:00:00,
288973.226063689,212937.465280502,61170.0,201401170001.0,Geohazards,Buncombe,Asheville,2014-01-17,2013-07-04 05:00:00,Active,,Debris,Slide,,,,Embankment - Not road related,,,,{D5FC4294-5F4E-43CB-86C8-5088A78683F4},2013-07-04 05:00:00,1,5.890833316246669,53.96599960327149,23.441999435424805,12.196999549865724,56.61099910736084,64.47599893808365,176.72499948740003,81.02554442861992,2013-07-04 05:00:00,
289502.618598251,211942.336551483,61225.0,201402280001.0,Geohazards,Buncombe,Asheville,2014-02-28,2013-07-04 05:00:00,Inactive,,Debris,Slide,,,,Road embankment,,,,{55BDD401-AD50-4701-A941-706FEDAEAB93},2013-07-04 05:00:00,1,5.890833316246669,53.96599960327149,23.441999435424805,12.196999549865724,56.61099910736084,64.47599893808365,176.72499948740003,81.02554442861992,2013-07-04 05:00:00,
288837.146417919,211534.740561249,61447.0,201710030002.0,Geohazards,Buncombe,Asheville,2017-10-23,2013-07-04 06:00:00,Inactive - stabilized,Very rapid (>3 m/min),Debris,Slide,,,,Road cut,,,,{4EEE75D0-86AB-462F-9C9E-445ADE3FF7ED},2013-07-04 06:00:00,1,5.890833316246669,53.96599960327149,23.441999435424805,12.196999549865724,56.61099910736084,64.47599893808365,176.72499948740003,81.02554442861992,2013-07-04 06:00:00,
289198.416981483,213476.88681042,61201.0,201401140001.0,Geohazards,Buncombe,Asheville,2014-01-13,2013-07-04 06:00:00,Inactive,,Debris,Slide,,,,Road unspecified,,,,{605C59E4-86E7-4202-A8A5-E1D22F4E2138},2013-07-04 06:00:00,1,5.890833316246669,53.96599960327149,23.441999435424805,12.196999549865724,56.61099910736084,64.47599893808365,176.72499948740003,81.02554442861992,2013-07-04 06:00:00,
290033.180985856,213554.268133497,61233.0,201406030001.0,Geohazards,Buncombe,Asheville,2014-06-03,2013-07-04 06:00:00,Inactive,Extremely rapid (>5 m/sec),Debris,Slide,,,Flow,Road embankment,,,,{AB5BEA59-A923-42FD-83E1-C71F89D47EBC},2013-07-04 06:00:00,1,5.890833316246669,53.96599960327149,23.441999435424805,12.196999549865724,56.61099910736084,64.47599893808365,176.72499948740003,81.02554442861992,2013-07-04 06:00:00,
296363.17060871,217577.442939315,61297.0,201307200001.0,Geohazards,Buncombe,Craggy Pinnacle,2013-07-20,,Inactive - stabilized,Slow (>1.6 m/yr),Debris,Slide,,,,Road embankment,,,,{D75ED673-95F6-4547-9F84-9072DE93C446},2013-07-20 00:00:00,1,13.816366765399774,67.3010025024414,17.610000610351562,0.8920000195503235,27.54700070619583,77.53100115060806,414.4910029619932,192.05009241699088,2013-07-20 00:00:00,
289953.6219576,216541.148534473,61171.0,201307240001.0,Geohazards,Buncombe,Weaverville,2013-07-24,,Active,Moderate (>13 m/mo),Debris,Slide,,,,Embankment - Not road related,,,,{A41F4D13-D2CB-48CE-BA19-0456FFFBDACD},2013-07-24 00:00:00,1,12.762833234667776,67.20800018310547,6.5329999923706055,6.5329999923706055,9.216000080108644,42.77000001072883,382.88499704003334,143.05259376920122,2013-07-24 00:00:00,
296868.064842677,195664.656992986,61175.0,201309160001.0,Geohazards,Buncombe,Fruitland,2013-09-16,,Inactive,Moderate (>13 m/mo),Debris,Slide,,,,Embankment - Not road related,,,,{3D73426C-8CEA-4D86-8DB1-DFA860053CDF},2013-09-16 00:00:00,1,2.488133337845405,20.802000045776367,1.7489999532699585,0.0,1.7489999532699585,7.860000014305115,74.64400013536215,21.829769615838927,2013-09-16 00:00:00,
306789.103904331,213076.721157,61298.0,201401140001.0,Geohazards,Buncombe,Black Mountain,2014-01-14,,Active,Moderate (>13 m/mo),Rock,Slide - translational,,,,Road cut,,,,{2D0D0E2C-4D51-42FF-B23D-2C09248B0102},2014-01-14 00:00:00,1,5.307833325366179,60.402000427246094,23.589000701904297,0.0,39.680999755859375,43.64699977636337,159.23499976098535,67.19038764258009,2014-01-14 00:00:00,
287742.409192344,206925.190331828,61202.0,201401170001.0,Geohazards,Buncombe,Asheville,2014-01-17,,Inactive,,Debris,Slide,,,,Road embankment,,,,{8F3B38D6-4208-4BA2-B214-5FD46722671D},2014-01-17 00:00:00,1,4.2136333832478465,62.01900100708008,1.0219999551773071,0.3389999866485595,1.5379999428987503,34.0620004683733,126.40900149743538,44.25321757012691,2014-01-17 00:00:00,
297239.724804215,205872.07921578,61295.0,201405280001.0,Geohazards,Buncombe,Oteen,2014-05-28,,Inactive,,,,,,,Road embankment,,,,{8AB1054B-D4D3-4EF6-ABA6-60769EB186C6},2014-05-28 00:00:00,1,3.4730998913447064,36.87099838256836,2.13700008392334,2.13700008392334,3.109000086784363,4.523000121116638,104.1929967403412,33.75991094821741,2014-05-28 00:00:00,
290811.318942589,197392.759144607,61239.0,201409080001.0,Geohazards,Buncombe,Skyland,2014-09-08,,Active,Slow (>1.6 m/yr),Debris,Slide,Slow (>1.6 m/yr),,,Road embankment,,,,{2416CCE1-45F4-413F-BB91-E7253FB85D11},2014-09-08 00:00:00,1,4.441166651745637,50.80500030517578,50.80500030517578,1.9170000553131104,52.72200036048889,69.2550003528595,133.23499955236912,74.23819668768844,2014-09-08 00:00:00,
310539.275415073,214996.970440267,61242.0,201410160002.0,Geohazards,Buncombe,Montreat,2014-10-16,,Active,,Debris,Slide,,,,Road cut,,,,{F8B16AAF-E752-43B2-A2E9-937305EA656E},2014-10-16 00:00:00,1,5.77679999996908,81.80400085449219,81.80400085449219,81.80400085449219,99.32000064849854,108.1240005493164,173.3039999990724,125.10330812846136,2014-10-16 00:00:00,
310560.06209074,215001.945029316,61241.0,201410160001.0,Geohazards,Buncombe,Montreat,2014-10-16,,Active,Very rapid (>3 m/min),Debris,Slide,,,,Road cut,,,,{AE6FA000-C7C3-4744-92D7-0E764FBDE15F},2014-10-16 00:00:00,1,5.77679999996908,81.80400085449219,81.80400085449219,81.80400085449219,99.32000064849854,108.1240005493164,173.3039999990724,125.10330812846136,2014-10-16 00:00:00,
288147.520167142,217764.642080676,61243.0,201410280001.0,Geohazards,Buncombe,Weaverville,2014-10-28,,Inactive,,Debris,Slide,,,,Road embankment,,,,{0C6F130D-0ADA-425C-8E8F-B096F10A8DF0},2014-10-28 00:00:00,1,2.820600006643993,45.652000427246094,0.0,0.0,0.0,0.0020000000949949,84.6180001993198,30.408555054543825,2014-10-28 00:00:00,
295650.565448852,205041.559850009,61296.0,201502130001.0,Geohazards,Buncombe,Oteen,2015-02-13,,Inactive,,,,,,,Embankment - Not road related,,,,{F0E9D672-369B-4508-8C9E-E27890DC27DD},2015-02-13 00:00:00,1,1.145700000723203,17.145999908447266,6.692999839782715,0.0,6.692999839782715,6.692999839782715,34.37100002169609,15.03755166731902,2015-02-13 00:00:00,
303781.856570284,221104.758869666,61300.0,201505070001.0,Geohazards,Buncombe,Craggy Pinnacle,2015-05-07,,Inactive,Extremely rapid (>5 m/sec),Rock,Slide,,,,Road cut,,,,{D204A8CF-4CA1-4464-97CB-9FB7BEFCB006},2015-05-07 00:00:00,1,5.775000003831727,40.3120002746582,0.0,0.0,0.0,3.0730000026524067,161.70000010728836,51.212534670327045,2015-05-07 00:00:00,
282443.089345855,221376.021416519,61419.0,201703310001.0,Geohazards,Buncombe,Weaverville,2017-03-31,,Inactive,Extremely rapid (>5 m/sec),Rock,Slide,,,,Road cut,,,,{86BCC534-9FF6-4ED0-9429-04825F576CDD},2017-03-31,1,2.6923333326975505,18.680999755859375,13.861000061035156,0.0,13.861000061035156,16.15500009059906,80.76999998092651,33.73668530036068,2017-03-31 00:00:00,
295569.701691854,208980.027407448,61420.0,20704030001.0,Geohazards,Buncombe,Oteen,2017-04-02,,Inactive,Very slow (>16 mm/yr),Debris,Slide,,,,Road embankment,,,,{74F29166-0AF7-4604-A74F-785EBA954B15},2017-04-02,1,3.239300025937458,39.20600128173828,39.20600128173828,0.3370000123977661,39.54300129413605,57.012001156806946,97.17900077812374,61.59500226183666,2017-04-02 00:00:00,
294105.708358786,219387.756904371,61434.0,20170901003.0,Geohazards,Buncombe,Craggy Pinnacle,2017-09-01,,Inactive,,Debris,Slide,,,,Unmodified,,,,{4F04E205-D3C9-4AC7-BBD3-7CCC363A077C},2017-09-01,1,3.045366665845116,22.81399917602539,5.8470001220703125,5.8470001220703125,5.9090001210570335,5.9260001219809055,91.36099997535348,27.212391654388636,2017-09-01 00:00:00,
296036.679276733,219674.888286467,61432.0,20170901001.0,Geohazards,Buncombe,Craggy Pinnacle,2017-09-01,,Inactive,,Debris,Slide,,,,Unmodified,,,,{A9487F5D-E4E4-45F2-A677-E7B6845D9646},2017-09-01,1,3.271599989881118,23.468000411987305,7.77400016784668,7.77400016784668,7.77400016784668,7.77400016784668,98.14799969643354,30.79718450429388,2017-09-01 00:00:00,
296039.343023068,219554.092170911,61433.0,20170901002.0,Geohazards,Buncombe,Craggy Pinnacle,2017-09-01,,Inactive,,Debris,Slide,,,,Unmodified,,,,{8CB674FE-B65A-4DDD-B1B8-313D6B823F71},2017-09-01,1,3.271599989881118,23.468000411987305,7.77400016784668,7.77400016784668,7.77400016784668,7.77400016784668,98.14799969643354,30.79718450429388,2017-09-01 00:00:00,
288113.294022767,194002.916225691,61441.0,20170915001.0,Geohazards,Buncombe,Skyland,2017-09-15,,Active,Slow (>1.6 m/yr),Earth,Slide,Slow (>1.6 m/yr),Debris,,Embankment - Not road related,,,,{58CC4DCA-26F1-4985-A0F9-8CC1F1C809AE},2017-09-15,1,5.083133418361346,34.82600021362305,34.512001037597656,0.0,37.458001136779785,37.458001136779785,152.49400255084038,82.64341090556944,2017-09-15 00:00:00,
288838.666378573,211483.357881119,61446.0,20171023001.0,Geohazards,Buncombe,Asheville,2017-10-23,,Active,Very rapid (>3 m/min),Debris,Slide,,,Flow,Road embankment,,,,{1F0D013D-3315-4F75-B038-DA19363E83C3},2017-10-23,1,2.14593332807223,39.007999420166016,0.0,0.0,0.0,6.316999912261963,64.3779998421669,24.125578949821843,2017-10-23 00:00:00,
287847.005825425,209499.271973898,61450.0,20180210001.0,Geohazards,Buncombe,Asheville,2018-02-10,,Active,Very rapid (>3 m/min),Weathered rock,Slide,,,,Cut slope - Not road related,,,,{22C6394A-B063-4307-A29F-5AC54E208891},2018-02-10,1,3.5708666414022447,43.23899841308594,12.498000144958496,0.0,16.273000240325928,28.646000623703003,107.12599924206734,40.97319832256963,2018-02-10 00:00:00,
300448.110850436,215248.331511158,61472.0,20180323002.0,Geohazards,Buncombe,Craggy Pinnacle,2018-03-23,,Inactive - stabilized,,Debris,Slide,,,,Road embankment,,,,{09696E3E-965C-47B9-8CC1-3770440C169C},2018-03-23,1,2.616099977865815,23.816999435424805,4.177999973297119,1.8600000143051147,10.2150000333786,11.428000092506409,78.48299933597445,29.674802125205815,2018-03-23 00:00:00,
286342.506832667,217385.879981303,61477.0,20180402001.0,Landslide Hazard Mapping,Buncombe,Weaverville,2018-04-02,,Inactive,Rapid (>1.8 m/hr),Debris,Slide,,,,Stream bank,,,,{ACB8DFF5-A8B6-4522-8038-C96C5718493E},2018-04-02,1,1.8115333035510657,14.595999717712402,4.718999862670898,0.0,4.737999862059951,4.75399986281991,54.34599910653196,24.137568576431352,2018-04-02 00:00:00,
306762.921053431,212977.261082992,61548.0,20190117003.0,Landslide Hazard Mapping,Buncombe,Black Mountain,2019-01-17,,Inactive,Rapid (>1.8 m/hr),Debris,Slide,,,,Embankment - Not road related,,,,{00492D3C-3555-46BD-84C6-B835B8384628},2019-01-17,1,7.294766529401144,72.96399688720703,2.430000066757202,0.0,2.430000066757202,15.10099959373474,218.8429958820343,66.56791741723616,2019-01-17 00:00:00,
306775.181431158,212935.868248097,61549.0,20190117002.0,Landslide Hazard Mapping,Buncombe,Black Mountain,2019-01-17,,Active,Rapid (>1.8 m/hr),Debris,Slide,,,,Embankment - Not road related,,,,{A26D03E9-DCDA-41AE-A470-5EEE11CC4CB7},2019-01-17,1,7.294766529401144,72.96399688720703,2.430000066757202,0.0,2.430000066757202,15.10099959373474,218.8429958820343,66.56791741723616,2019-01-17 00:00:00,
293557.550775355,209830.543391962,78695.0,202005060501.0,Landslide Hazard Mapping,Buncombe,Oteen,2020-05-06,,Inactive,,Earth,Slide,,,,Embankment - Not road related,,,,{99453A01-9D45-4EED-A4DD-C075E95F3D41},2020-05-06,1,5.194266669886807,57.5989990234375,2.7209999561309814,2.7209999561309814,2.7209999561309814,60.923998951911926,155.82800009660423,68.78667743330479,2020-05-06 00:00:00,
288614.446705812,208598.819395579,114247.0,202107280505.0,Landslide Hazard Mapping,Buncombe,,2021-07-28,,Active,,Debris,Slide,,,,,,,,{EABECD75-D132-4284-B222-F46C05BAE719},2021-07-28,1,5.069223192512679,27.844999313354492,10.308199882507324,10.308199882507324,17.209299564361572,38.216298937797546,152.07669577538036,80.47785968702593,2021-07-28 00:00:00,
290848.75334404,197346.177101562,115161.0,202108240505.0,Landslide Hazard Mapping,Buncombe,,2021-08-24,,Suspended,,Debris,Slide - rotational,,,,Road embankment,,,,{C5228436-BFC0-4FFA-AE14-F25381FCE6A3},2021-08-24,1,8.784023156599142,71.92350006103516,11.248600006103516,0.0,12.466499924659727,126.56689894199371,263.52069469797425,162.31513336330653,2021-08-24 00:00:00,
290949.378779659,197448.488771794,115159.0,202108240502.0,Landslide Hazard Mapping,Buncombe,,2021-08-24,,Suspended,,Debris,Slide,,,,Road embankment,,,,{2960580A-BA89-44D3-877A-B2A9D47E782E},2021-08-24,1,8.784023156599142,71.92350006103516,11.248600006103516,0.0,12.466499924659727,126.56689894199371,263.52069469797425,162.31513336330653,2021-08-24 00:00:00,
291053.663153864,197796.478391123,115169.0,202108240512.0,Landslide Hazard Mapping,Buncombe,,2021-08-24,,,,Debris,Composite,,,,,,,,{691D4CC2-5E9D-428E-A147-332FEAD93458},2021-08-24,1,9.667909917980433,77.8572998046875,7.392399787902832,0.0,8.712899804115295,130.0608994588256,290.037297539413,174.37412462152363,2021-08-24 00:00:00,
291056.044408626,197673.44689506,115165.0,202108240512.0,Landslide Hazard Mapping,Buncombe,,2021-08-24,,,,Debris,Composite,,,,,,,,{B15A2A55-6109-4150-9F55-B80DBEE4969F},2021-08-24,1,9.667909917980433,77.8572998046875,7.392399787902832,0.0,8.712899804115295,130.0608994588256,290.037297539413,174.37412462152363,2021-08-24 00:00:00,
291090.595984256,197467.814673878,115164.0,202108240510.0,Landslide Hazard Mapping,Buncombe,,2021-08-24,,Inactive,,Debris,Slide,,,,Road cut,,,,{B6887BEF-3586-4FC1-8BA1-70C86A188B25},2021-08-24,1,9.667909917980433,77.8572998046875,7.392399787902832,0.0,8.712899804115295,130.0608994588256,290.037297539413,174.37412462152363,2021-08-24 00:00:00,
291100.355316782,197472.779558992,115163.0,202108240509.0,Landslide Hazard Mapping,Buncombe,,2021-08-24,,Inactive,,Debris,Slide,,,,Road cut,,,,{4ED2764B-E3D1-49FA-8D96-316283F35E90},2021-08-24,1,9.667909917980433,77.8572998046875,7.392399787902832,0.0,8.712899804115295,130.0608994588256,290.037297539413,174.37412462152363,2021-08-24 00:00:00,
291104.463255464,197895.697339561,115167.0,202108240514.0,Landslide Hazard Mapping,Buncombe,,2021-08-24,,,,Debris,Composite,,,,,,,,{28083088-AFA1-463B-BF56-C1E97758E94B},2021-08-24,1,9.667909917980433,77.8572998046875,7.392399787902832,0.0,8.712899804115295,130.0608994588256,290.037297539413,174.37412462152363,2021-08-24 00:00:00,
291106.557806895,197498.326182345,115162.0,202108240508.0,Landslide Hazard Mapping,Buncombe,,2021-08-24,,Inactive,,Debris,Slide,,,,Road cut,,,,{5872EBDE-95BD-440B-8841-F1CEAE4CF01A},2021-08-24,1,9.667909917980433,77.8572998046875,7.392399787902832,0.0,8.712899804115295,130.0608994588256,290.037297539413,174.37412462152363,2021-08-24 00:00:00,
291121.925790389,197742.503283173,115166.0,202108240513.0,Landslide Hazard Mapping,Buncombe,,2021-08-24,,,,Debris,Composite,,,,,,,,{6F22756B-E31E-4596-9F70-29B9C75F21B2},2021-08-24,1,9.667909917980433,77.8572998046875,7.392399787902832,0.0,8.712899804115295,130.0608994588256,290.037297539413,174.37412462152363,2021-08-24 00:00:00,
291138.594573726,197990.153778474,115168.0,202108240515.0,Landslide Hazard Mapping,Buncombe,,2021-08-24,,,,Debris,Composite,,,,,,,,{EBD86E53-50AF-4FD0-BCBC-8A2825ECB3E4},2021-08-24,1,9.667909917980433,77.8572998046875,7.392399787902832,0.0,8.712899804115295,130.0608994588256,290.037297539413,174.37412462152363,2021-08-24 00:00:00,
291107.521993679,197546.187482795,115160.0,202108240503.0,Landslide Hazard Mapping,Buncombe,,2021-08-26,,Suspended,,,Slide,,,,,,,,{C86C6EF4-3B93-4BA0-BE15-95C2708F94BD},2021-08-26,1,9.575246590127549,77.8572998046875,0.0,0.0,0.0,26.12960024923086,287.2573977038264,150.85742226906123,2021-08-26 00:00:00,
299753.839430067,212970.638665523,116008.0,202108310512.0,Landslide Hazard Mapping,Buncombe,,2021-08-31,,Active,,Debris,Slide,,,,Road cut,,,,{295792FE-55C7-491B-A925-D15DE4FDA125},2021-08-31,1,8.649146462976933,116.56759643554688,0.0,0.0,0.0,8.67389988899231,259.474393889308,104.206132911857,2021-08-31 00:00:00,
299987.524743841,213225.981232492,116009.0,202108310514.0,Landslide Hazard Mapping,Buncombe,,2021-08-31,,Inactive,,Debris,Slide,,,,Road cut,,,,{F714E7AC-81A8-4CBB-93BC-88560A7C33A4},2021-08-31,1,8.649146462976933,116.56759643554688,0.0,0.0,0.0,8.67389988899231,259.474393889308,104.206132911857,2021-08-31 00:00:00,
